book_number,chapter_number,prefix,normalized_text,word_count
07,B07,1Corinthians,|तुम|एक|दूसरे|से|अलग|न|रहो|परन्तु|केवल|कुछ|समय|तक|आपस|की|सम्मति|से|कि|प्रार्थना|के|लिये|अवकाश|मिले|और|फिर|एक|साथ|रहो|ऐसा|न|हो|कि|तुम्हारे|असंयम|के|कारण|शैतान|तुम्हें|परखे|,40
07,B07,1Corinthians,|परन्तु|मैं|जो|यह|कहता|हूँ|वह|अनुमति|है|न|कि|आज्ञा|,14
07,B07,1Corinthians,|मैं|यह|चाहता|हूँ|कि|जैसा|मैं|हूँ|वैसा|ही|सब|मनुष्य|हों|परन्तु|हर|एक|को|परमेश्वर|की|ओर|से|विशेष|वरदान|मिले|हैं|किसी|को|किसी|प्रकार|का|और|किसी|को|किसी|और|प्रकार|का|,39
07,B07,1Corinthians,|परन्तु|मैं|अविवाहितों|और|विधवाओं|के|विषय|में|कहता|हूँ|कि|उनके|लिये|ऐसा|ही|रहना|अच्छा|है|जैसा|मैं|हूँ|,23
07,B07,1Corinthians,|परन्तु|यदि|वे|संयम|न|कर|सके|तो|विवाह|करें|क्योंकि|विवाह|करना|कामातुर|रहने|से|भला|है|,20
07,B07,1Corinthians,|जिनका|विवाह|हो|गया|है|उनको|मैं|नहीं|वरन्|प्रभु|आज्ञा|देता|है|कि|पत्नी|अपने|पति|से|अलग|न|हो|,23
07,B07,1Corinthians,|और|न|पति|अपनी|पत्नी|को|छोड़े|,9
07,B07,1Corinthians,|दूसरों|से|प्रभु|नहीं|परन्तु|मैं|ही|कहता|हूँ|यदि|किसी|भाई|की|पत्नी|विश्वास|न|रखती|हो|और|उसके|साथ|रहने|से|प्रसन्न|हो|तो|वह|उसे|न|छोड़े|,32
07,B07,1Corinthians,|और|जिस|स्त्री|का|पति|विश्वास|न|रखता|हो|और|उसके|साथ|रहने|से|प्रसन्न|हो|वह|पति|को|न|छोड़े|,23
07,B07,1Corinthians,|क्योंकि|ऐसा|पति|जो|विश्वास|न|रखता|हो|वह|पत्नी|के|कारण|पवित्र|ठहरता|है|और|ऐसी|पत्नी|जो|विश्वास|नहीं|रखती|पति|के|कारण|पवित्र|ठहरती|है|नहीं|तो|तुम्हारे|बालबच्चे|अशुद्ध|होते|परन्तु|अब|तो|पवित्र|हैं|,41
07,B07,1Corinthians,|परन्तु|जो|पुरुष|विश्वास|नहीं|रखता|यदि|वह|अलग|हो|तो|अलग|होने|दो|ऐसी|दशा|में|कोई|भाई|या|बहन|बन्धन|में|नहीं|परन्तु|परमेश्वर|ने|तो|हमें|मेलमिलाप|के|लिये|बुलाया|है|,36
07,B07,1Corinthians,|क्योंकि|हे|स्त्री|तू|क्या|जानती|है|कि|तू|अपने|पति|का|उद्धार|करा|लेगी|,17
07,B07,1Corinthians,|और|हे|पुरुष|तू|क्या|जानता|है|कि|तू|अपनी|पत्नी|का|उद्धार|करा|लेगा|,17
07,B07,1Corinthians,|पर|जैसा|प्रभु|ने|हर|एक|को|बाँटा|है|और|जैसा|परमेश्वर|ने|हर|एक|को|बुलाया|है|वैसा|ही|वह|चले|और|मैं|सब|कलीसियाओं|में|ऐसा|ही|ठहराता|हूँ|,33
07,B07,1Corinthians,|जो|खतना|किया|हुआ|बुलाया|गया|हो|वह|खतनारहित|न|बने|जो|खतनारहित|बुलाया|गया|हो|वह|खतना|न|कराए|,22
07,B07,1Corinthians,|न|खतना|कुछ|है|और|न|खतनारहित|परन्तु|परमेश्वर|की|आज्ञाओं|को|मानना|ही|सब|कुछ|है|,19
07,B07,1Corinthians,|हर|एक|जन|जिस|दशा|में|बुलाया|गया|हो|उसी|में|रहे|,14
07,B07,1Corinthians,|यदि|तू|दास|की|दशा|में|बुलाया|गया|हो|तो|चिन्ता|न|कर|परन्तु|यदि|तू|स्वतंत्र|हो|सके|तो|ऐसा|ही|काम|कर|,26
07,B07,1Corinthians,|क्योंकि|जो|दास|की|दशा|में|प्रभु|में|बुलाया|गया|है|वह|प्रभु|का|स्वतंत्र|किया|हुआ|है|और|वैसे|ही|जो|स्वतंत्रता|की|दशा|में|बुलाया|गया|है|वह|मसीह|का|दास|है|,36
07,B07,1Corinthians,|तुम|दाम|देकर|मोल|लिये|गए|हो|मनुष्यों|के|दास|न|बनो|,14
07,B07,1Corinthians,|हे|भाइयों|जो|कोई|जिस|दशा|में|बुलाया|गया|हो|वह|उसी|में|परमेश्वर|के|साथ|रहे|,19
07,B07,1Corinthians,|कुँवारियों|के|विषय|में|प्रभु|की|कोई|आज्ञा|मुझे|नहीं|मिली|परन्तु|विश्वासयोग्य|होने|के|लिये|जैसी|दया|प्रभु|ने|मुझ|पर|की|है|उसी|के|अनुसार|सम्मति|देता|हूँ|,32
07,B07,1Corinthians,|इसलिए|मेरी|समझ|में|यह|अच्छा|है|कि|आजकल|क्लेश|के|कारण|मनुष्य|जैसा|है|वैसा|ही|रहे|,20
07,B07,1Corinthians,|यदि|तेरे|पत्नी|है|तो|उससे|अलग|होने|का|यत्न|न|कर|और|यदि|तेरे|पत्नी|नहीं|तो|पत्नी|की|खोज|न|कर|परन्तु|यदि|तू|विवाह|भी|करे|तो|पाप|नहीं|और|यदि|कुँवारी|ब्याही|जाए|तो|कोई|पाप|नहीं|परन्तु|ऐसों|को|शारीरिक|दुःख|होगा|और|मैं|बचाना|चाहता|हूँ|,54
07,B07,1Corinthians,|हे|भाइयों|मैं|यह|कहता|हूँ|कि|समय|कम|किया|गया|है|इसलिए|चाहिए|कि|जिनके|पत्नी|हों|वे|ऐसे|हों|मानो|उनके|पत्नी|नहीं|,27
07,B07,1Corinthians,|और|रोनेवाले|ऐसे|हों|मानो|रोते|नहीं|और|आनन्द|करनेवाले|ऐसे|हों|मानो|आनन्द|नहीं|करते|और|मोल|लेनेवाले|ऐसे|हों|कि|मानो|उनके|पास|कुछ|है|नहीं|,30
07,B07,1Corinthians,|और|इस|संसार|के|साथ|व्यवहार|करनेवाले|ऐसे|हों|कि|संसार|ही|के|न|हो|लें|क्योंकि|इस|संसार|की|रीति|और|व्यवहार|बदलते|जाते|हैं|,28
07,B07,1Corinthians,|मैं|यह|चाहता|हूँ|कि|तुम्हें|चिन्ता|न|हो|,11
07,B07,1Corinthians,|अविवाहित|पुरुष|प्रभु|की|बातों|की|चिन्ता|में|रहता|है|कि|प्रभु|को|कैसे|प्रसन्न|रखे|,18
07,B07,1Corinthians,|परन्तु|विवाहित|मनुष्य|संसार|की|बातों|की|चिन्ता|में|रहता|है|कि|अपनी|पत्नी|को|किस|रीति|से|प्रसन्न|रखे|,22
07,B07,1Corinthians,|विवाहिता|और|अविवाहिता|में|भी|भेद|है|अविवाहिता|प्रभु|की|चिन्ता|में|रहती|है|कि|वह|देह|और|आत्मा|दोनों|में|पवित्र|हो|परन्तु|विवाहिता|संसार|की|चिन्ता|में|रहती|है|कि|अपने|पति|को|प्रसन्न|रखे|,39
07,B07,1Corinthians,|यह|बात|तुम्हारे|ही|लाभ|के|लिये|कहता|हूँ|न|कि|तुम्हें|फँसाने|के|लिये|वरन्|इसलिए|कि|जैसा|उचित|है|ताकि|तुम|एक|चित्त|होकर|प्रभु|की|सेवा|में|लगे|रहो|,34
07,B07,1Corinthians,|और|यदि|कोई|यह|समझे|कि|मैं|अपनी|उस|कुँवारी|का|हक़|मार|रहा|हूँ|जिसकी|जवानी|ढल|रही|है|और|प्रयोजन|भी|हो|तो|जैसा|चाहे|वैसा|करे|इसमें|पाप|नहीं|वह|उसका|विवाह|होने|दे|,39
07,B07,1Corinthians,|परन्तु|यदि|वह|मन|में|फैसला|करता|है|और|कोई|अत्यावश्यकता|नहीं|है|और|वह|अपनी|अभिलाषाओं|को|नियंत्रित|कर|सकता|है|तो|वह|विवाह|न|करके|अच्छा|करता|है|,32
07,B07,1Corinthians,|तो|जो|अपनी|कुँवारी|का|विवाह|कर|देता|है|वह|अच्छा|करता|है|और|जो|विवाह|नहीं|कर|देता|वह|और|भी|अच्छा|करता|है|,27
07,B07,1Corinthians,|जब|तक|किसी|स्त्री|का|पति|जीवित|रहता|है|तब|तक|वह|उससे|बंधी|हुई|है|परन्तु|जब|उसका|पति|मर|जाए|तो|जिससे|चाहे|विवाह|कर|सकती|है|परन्तु|केवल|प्रभु|में|,35
07,B07,1Corinthians,|परन्तु|जैसी|है|यदि|वैसी|ही|रहे|तो|मेरे|विचार|में|और|भी|धन्य|है|और|मैं|समझता|हूँ|कि|परमेश्वर|का|आत्मा|मुझ|में|भी|है|,29
07,B08,2Corinthians,|हे|प्यारों|जबकि|ये|प्रतिज्ञाएँ|हमें|मिली|हैं|तो|आओ|हम|अपने|आपको|शरीर|और|आत्मा|की|सब|मलिनता|से|शुद्ध|करें|और|परमेश्वर|का|भय|रखते|हुए|पवित्रता|को|सिद्ध|करें|,34
07,B08,2Corinthians,|हमें|अपने|हृदय|में|जगह|दो|हमने|न|किसी|से|अन्याय|किया|न|किसी|को|बिगाड़ा|और|न|किसी|को|ठगा|,23
07,B08,2Corinthians,|मैं|तुम्हें|दोषी|ठहराने|के|लिये|यह|नहीं|कहता|क्योंकि|मैं|पहले|ही|कह|चूका|हूँ|कि|तुम|हमारे|हृदय|में|ऐसे|बस|गए|हो|कि|हम|तुम्हारे|साथ|मरने|जीने|के|लिये|तैयार|हैं|,37
07,B08,2Corinthians,|मैं|तुम|से|बहुत|साहस|के|साथ|बोल|रहा|हूँ|मुझे|तुम|पर|बड़ा|घमण्ड|है|मैं|शान्ति|से|भर|गया|हूँ|अपने|सारे|क्लेश|में|मैं|आनन्द|से|अति|भरपूर|रहता|हूँ|,35
07,B08,2Corinthians,|क्योंकि|जब|हम|मकिदुनिया|में|आए|तब|भी|हमारे|शरीर|को|चैन|नहीं|मिला|परन्तु|हम|चारों|ओर|से|क्लेश|पाते|थे|बाहर|लड़ाइयाँ|थीं|भीतर|भयंकर|बातें|थी|,31
07,B08,2Corinthians,|तो|भी|दीनों|को|शान्ति|देनेवाले|परमेश्वर|ने|तीतुस|के|आने|से|हमको|शान्ति|दी|,17
07,B08,2Corinthians,|और|न|केवल|उसके|आने|से|परन्तु|उसकी|उस|शान्ति|से|भी|जो|उसको|तुम्हारी|ओर|से|मिली|थी|और|उसने|तुम्हारी|लालसा|और|तुम्हारे|दुःख|और|मेरे|लिये|तुम्हारी|धुन|का|समाचार|हमें|सुनाया|जिससे|मुझे|और|भी|आनन्द|हुआ|,43
07,B08,2Corinthians,|क्योंकि|यद्यपि|मैंने|अपनी|पत्री|से|तुम्हें|शोकित|किया|परन्तु|उससे|पछताता|नहीं|जैसा|कि|पहले|पछताता|था|क्योंकि|मैं|देखता|हूँ|कि|उस|पत्री|से|तुम्हें|शोक|तो|हुआ|परन्तु|वह|थोड़ी|देर|के|लिये|था|,39
07,B08,2Corinthians,|अब|मैं|आनन्दित|हूँ|पर|इसलिए|नहीं|कि|तुम|को|शोक|पहुँचा|वरन्|इसलिए|कि|तुम|ने|उस|शोक|के|कारण|मन|फिराया|क्योंकि|तुम्हारा|शोक|परमेश्वर|की|इच्छा|के|अनुसार|था|कि|हमारी|ओर|से|तुम्हें|किसी|बात|में|हानि|न|पहुँचे|,45
07,B08,2Corinthians,|क्योंकि|परमेश्वरभक्ति|का|शोक|ऐसा|पश्चाताप|उत्पन्न|करता|है|जिसका|परिणाम|उद्धार|है|और|फिर|उससे|पछताना|नहीं|पड़ता|परन्तु|सांसारिक|शोक|मृत्यु|उत्पन्न|करता|है|,28
07,B08,2Corinthians,|अतः|देखो|इसी|बात|से|कि|तुम्हें|परमेश्वरभक्ति|का|शोक|हुआ|तुम|में|कितनी|उत्साह|प्रत्युत्तर|रिस|भय|लालसा|धुन|और|पलटा|लेने|का|विचार|उत्पन्न|हुआ|,29
07,B08,2Corinthians,|तुम|ने|सब|प्रकार|से|यह|सिद्ध|कर|दिखाया|कि|तुम|इस|बात|में|निर्दोष|हो|,18
07,B08,2Corinthians,|फिर|मैंने|जो|तुम्हारे|पास|लिखा|था|वह|न|तो|उसके|कारण|लिखा|जिसने|अन्याय|किया|और|न|उसके|कारण|जिस|पर|अन्याय|किया|गया|परन्तु|इसलिए|कि|तुम्हारी|उत्तेजना|जो|हमारे|लिये|है|वह|परमेश्वर|के|सामने|तुम|पर|प्रगट|हो|जाए|,45
07,B08,2Corinthians,|इसलिए|हमें|शान्ति|हुई|और|हमारी|इस|शान्ति|के|साथ|तीतुस|के|आनन्द|के|कारण|और|भी|आनन्द|हुआ|क्योंकि|उसका|जी|तुम|सब|के|कारण|हरा|भरा|हो|गया|है|,33
07,B08,2Corinthians,|क्योंकि|यदि|मैंने|उसके|सामने|तुम्हारे|विषय|में|कुछ|घमण्ड|दिखाया|तो|लज्जित|नहीं|हुआ|परन्तु|जैसे|हमने|तुम|से|सब|बातें|सचसच|कह|दी|थीं|वैसे|ही|हमारा|घमण्ड|दिखाना|तीतुस|के|सामने|भी|सच|निकला|,39
07,B08,2Corinthians,|जब|उसको|तुम|सब|के|आज्ञाकारी|होने|का|स्मरण|आता|है|कि|कैसे|तुम|ने|डरते|और|काँपते|हुए|उससे|भेंट|की|तो|उसका|प्रेम|तुम्हारी|ओर|और|भी|बढ़ता|जाता|है|,34
07,B08,2Corinthians,|मैं|आनन्द|करता|हूँ|कि|तुम्हारी|ओर|से|मुझे|हर|बात|में|भरोसा|होता|है|,17
07,B19,Hebrews,|यह|मलिकिसिदक|शालेम|का|राजा|और|परमप्रधान|परमेश्वर|का|याजक|जब|अब्राहम|राजाओं|को|मारकर|लौटा|जाता|था|तो|इसी|ने|उससे|भेंट|करके|उसे|आशीष|दी|इसी|को|अब्राहम|ने|सब|वस्तुओं|का|दसवाँ|अंश|भी|दिया|,40
07,B19,Hebrews,|यह|पहले|अपने|नाम|के|अर्थ|के|अनुसार|धार्मिकता|का|राजा|और|फिर|शालेम|अर्थात्|शान्ति|का|राजा|है|,21
07,B19,Hebrews,|जिसका|न|पिता|न|माता|न|वंशावली|है|जिसके|न|दिनों|का|आदि|है|और|न|जीवन|का|अन्त|है|परन्तु|परमेश्वर|के|पुत्र|के|स्वरूप|ठहरकर|वह|सदा|के|लिए|याजक|बना|रहता|है|,37
07,B19,Hebrews,|अब|इस|पर|ध्यान|करो|कि|यह|कैसा|महान|था|जिसको|कुलपति|अब्राहम|ने|अच्छे|से|अच्छे|माल|की|लूट|का|दसवाँ|अंश|दिया|,26
07,B19,Hebrews,|लेवी|की|सन्तान|में|से|जो|याजक|का|पद|पाते|हैं|उन्हें|आज्ञा|मिली|है|कि|लोगों|अर्थात्|अपने|भाइयों|से|चाहे|वे|अब्राहम|ही|की|देह|से|क्यों|न|जन्मे|हों|व्यवस्था|के|अनुसार|दसवाँ|अंश|लें|,40
07,B19,Hebrews,|पर|इसने|जो|उनकी|वंशावली|में|का|भी|न|था|अब्राहम|से|दसवाँ|अंश|लिया|और|जिसे|प्रतिज्ञाएँ|मिली|थीं|उसे|आशीष|दी|,25
07,B19,Hebrews,|और|उसमें|संदेह|नहीं|कि|छोटा|बड़े|से|आशीष|पाता|है|,13
07,B19,Hebrews,|और|यहाँ|तो|मरनहार|मनुष्य|दसवाँ|अंश|लेते|हैं|पर|वहाँ|वही|लेता|है|जिसकी|गवाही|दी|जाती|है|कि|वह|जीवित|है|,25
07,B19,Hebrews,|तो|हम|यह|भी|कह|सकते|हैं|कि|लेवी|ने|भी|जो|दसवाँ|अंश|लेता|है|अब्राहम|के|द्वारा|दसवाँ|अंश|दिया|,24
07,B19,Hebrews,|क्योंकि|जिस|समय|मलिकिसिदक|ने|उसके|पिता|से|भेंट|की|उस|समय|यह|अपने|पिता|की|देह|में|था|,21
07,B19,Hebrews,|तब|यदि|लेवीय|याजकपद|के|द्वारा|सिद्धि|हो|सकती|है|तो|फिर|क्या|आवश्यकता|थी|कि|दूसरा|याजक|मलिकिसिदक|की|रीति|पर|खड़ा|हो|और|हारून|की|रीति|का|न|कहलाए|,33
07,B19,Hebrews,|क्योंकि|जब|याजक|का|पद|बदला|जाता|है|तो|व्यवस्था|का|भी|बदलना|अवश्य|है|,17
07,B19,Hebrews,|क्योंकि|जिसके|विषय|में|ये|बातें|कही|जाती|हैं|वह|दूसरे|गोत्र|का|है|जिसमें|से|किसी|ने|वेदी|की|सेवा|नहीं|की|,25
07,B19,Hebrews,|तो|प्रगट|है|कि|हमारा|प्रभु|यहूदा|के|गोत्र|में|से|उदय|हुआ|है|और|इस|गोत्र|के|विषय|में|मूसा|ने|याजकपद|की|कुछ|चर्चा|नहीं|की|,30
07,B19,Hebrews,|हमारा|दावा|और|भी|स्पष्टता|से|प्रकट|हो|जाता|है|जब|मलिकिसिदक|के|समान|एक|और|ऐसा|याजक|उत्पन्न|होनेवाला|था|,23
07,B19,Hebrews,|जो|शारीरिक|आज्ञा|की|व्यवस्था|के|अनुसार|नहीं|पर|अविनाशी|जीवन|की|सामर्थ्य|के|अनुसार|नियुक्त|हो|,19
07,B19,Hebrews,|क्योंकि|उसके|विषय|में|यह|गवाही|दी|गई|है|तू|मलिकिसिदक|की|रीति|पर|युगानुयुग|याजक|है|,19
07,B19,Hebrews,|इस|प्रकार|पहली|आज्ञा|निर्बल|और|निष्फल|होने|के|कारण|लोप|हो|गई|,15
07,B19,Hebrews,|और|उसके|स्थान|पर|एक|ऐसी|उत्तम|आशा|रखी|गई|है|जिसके|द्वारा|हम|परमेश्वर|के|समीप|जा|सकते|हैं|,22
07,B19,Hebrews,|और|इसलिए|मसीह|की|नियुक्ति|बिना|शपथ|नहीं|हुई|,11
07,B19,Hebrews,|क्योंकि|वे|तो|बिना|शपथ|याजक|ठहराए|गए|पर|यह|शपथ|के|साथ|उसकी|ओर|से|नियुक्त|किया|गया|जिसने|उसके|विषय|में|कहा|प्रभु|ने|शपथ|खाई|और|वह|उससे|फिर|न|पछताएगा|कि|तू|युगानुयुग|याजक|है|,41
07,B19,Hebrews,|इस|कारण|यीशु|एक|उत्तम|वाचा|का|जामिन|ठहरा|,11
07,B19,Hebrews,|वे|तो|बहुत|से|याजक|बनते|आए|इसका|कारण|यह|था|कि|मृत्यु|उन्हें|रहने|नहीं|देती|थी|,20
07,B19,Hebrews,|पर|यह|युगानुयुग|रहता|है|इस|कारण|उसका|याजकपद|अटल|है|,13
07,B19,Hebrews,|इसलिए|जो|उसके|द्वारा|परमेश्वर|के|पास|आते|हैं|वह|उनका|पूरापूरा|उद्धार|कर|सकता|है|क्योंकि|वह|उनके|लिये|विनती|करने|को|सर्वदा|जीवित|है|,28
07,B19,Hebrews,|क्योंकि|ऐसा|ही|महायाजक|हमारे|योग्य|था|जो|पवित्र|और|निष्कपट|और|निर्मल|और|पापियों|से|अलग|और|स्वर्ग|से|भी|ऊँचा|किया|हुआ|हो|,27
07,B19,Hebrews,|और|उन|महायाजकों|के|समान|उसे|आवश्यक|नहीं|कि|प्रतिदिन|पहले|अपने|पापों|और|फिर|लोगों|के|पापों|के|लिये|बलिदान|चढ़ाए|क्योंकि|उसने|अपने|आपको|बलिदान|चढ़ाकर|उसे|एक|ही|बार|निपटा|दिया|,36
07,B19,Hebrews,|क्योंकि|व्यवस्था|तो|निर्बल|मनुष्यों|को|महायाजक|नियुक्त|करती|है|परन्तु|उस|शपथ|का|वचन|जो|व्यवस्था|के|बाद|खाई|गई|उस|पुत्र|को|नियुक्त|करता|है|जो|युगानुयुग|के|लिये|सिद्ध|किया|गया|है|,37
07,B27,Revelation,|इसके|बाद|मैंने|पृथ्वी|के|चारों|कोनों|पर|चार|स्वर्गदूत|खड़े|देखे|वे|पृथ्वी|की|चारों|हवाओं|को|थामे|हुए|थे|ताकि|पृथ्वी|या|समुद्र|या|किसी|पेड़|पर|हवा|न|चले|,34
07,B27,Revelation,|फिर|मैंने|एक|और|स्वर्गदूत|को|जीविते|परमेश्वर|की|मुहर|लिए|हुए|पूरब|से|ऊपर|की|ओर|आते|देखा|उसने|उन|चारों|स्वर्गदूतों|से|जिन्हें|पृथ्वी|और|समुद्र|की|हानि|करने|का|अधिकार|दिया|गया|था|ऊँचे|शब्द|से|पुकारकर|कहा|जब|तक|हम|अपने|परमेश्वर|के|दासों|के|माथे|पर|मुहर|न|लगा|दें|तब|तक|पृथ्वी|और|समुद्र|और|पेड़ों|को|हानि|न|पहुँचाना|,68
07,B27,Revelation,|और|जिन|पर|मुहर|दी|गई|मैंने|उनकी|गिनती|सुनी|कि|इस्राएल|की|सन्तानों|के|सब|गोत्रों|में|से|एक|लाख|चौवालीस|हजार|पर|मुहर|दी|गई|यहूदा|के|गोत्र|में|से|बारह|हजार|पर|मुहर|दी|गई|रूबेन|के|गोत्र|में|से|बारह|हजार|पर|गाद|के|गोत्र|में|से|बारह|हजार|पर|आशेर|के|गोत्र|में|से|बारह|हजार|पर|नप्ताली|के|गोत्र|में|से|बारह|हजार|पर|मनश्शे|के|गोत्र|में|से|बारह|हजार|पर|शमौन|के|गोत्र|में|से|बारह|हजार|पर|लेवी|के|गोत्र|में|से|बारह|हजार|पर|इस्साकार|के|गोत्र|में|से|बारह|हजार|पर|जबूलून|के|गोत्र|में|से|बारह|हजार|पर|यूसुफ|के|गोत्र|में|से|बारह|हजार|पर|और|बिन्यामीन|के|गोत्र|में|से|बारह|हजार|पर|मुहर|दी|गई|,132
07,B27,Revelation,|इसके|बाद|मैंने|दृष्टि|की|और|हर|एक|जाति|और|कुल|और|लोग|और|भाषा|में|से|एक|ऐसी|बड़ी|भीड़|जिसे|कोई|गिन|नहीं|सकता|था|श्वेत|वस्त्र|पहने|और|अपने|हाथों|में|खजूर|की|डालियाँ|लिये|हुए|सिंहासन|के|सामने|और|मेम्ने|के|सामने|खड़ी|है|और|बड़े|शब्द|से|पुकारकर|कहती|है|उद्धार|के|लिये|हमारे|परमेश्वर|का|जो|सिंहासन|पर|बैठा|है|और|मेम्ने|का|जय|जयकार|हो|,74
07,B27,Revelation,|और|सारे|स्वर्गदूत|उस|सिंहासन|और|प्राचीनों|और|चारों|प्राणियों|के|चारों|ओर|खड़े|हैं|फिर|वे|सिंहासन|के|सामने|मुँह|के|बल|गिर|पड़े|और|परमेश्वर|को|दण्डवत्|करके|कहा|आमीन|हमारे|परमेश्वर|की|स्तुति|महिमा|ज्ञान|धन्यवाद|आदर|सामर्थ्य|और|शक्ति|युगानुयुग|बनी|रहें|,48
07,B27,Revelation,|आमीन|,3
07,B27,Revelation,|इस|पर|प्राचीनों|में|से|एक|ने|मुझसे|कहा|ये|श्वेत|वस्त्र|पहने|हुए|कौन|हैं|,18
07,B27,Revelation,|और|कहाँ|से|आए|हैं|,7
07,B27,Revelation,|मैंने|उससे|कहा|हे|स्वामी|तू|ही|जानता|है|,11
07,B27,Revelation,|उसने|मुझसे|कहा|ये|वे|हैं|जो|उस|महाक्लेश|में|से|निकलकर|आए|हैं|इन्होंने|अपनेअपने|वस्त्र|मेम्ने|के|लहू|में|धोकर|श्वेत|किए|हैं|,27
07,B27,Revelation,|इसी|कारण|वे|परमेश्वर|के|सिंहासन|के|सामने|हैं|और|उसके|मन्दिर|में|दिनरात|उसकी|सेवा|करते|हैं|और|जो|सिंहासन|पर|बैठा|है|वह|उनके|ऊपर|अपना|तम्बू|तानेगा|,32
07,B27,Revelation,|वे|फिर|भूखे|और|प्यासे|न|होंगे|और|न|उन|पर|धूप|न|कोई|तपन|पड़ेगी|,18
07,B27,Revelation,|क्योंकि|मेम्ना|जो|सिंहासन|के|बीच|में|है|उनकी|रखवाली|करेगा|और|उन्हें|जीवनरूपी|जल|के|सोतों|के|पास|ले|जाया|करेगा|और|परमेश्वर|उनकी|आँखों|से|सब|आँसू|पोंछ|डालेगा|,33
08,B01,Matthew,|जब|यीशु|उस|पहाड़|से|उतरा|तो|एक|बड़ी|भीड़|उसके|पीछे|हो|ली|,16
08,B01,Matthew,|और|एक|कोढ़ी|ने|पास|आकर|उसे|प्रणाम|किया|और|कहा|हे|प्रभु|यदि|तू|चाहे|तो|मुझे|शुद्ध|कर|सकता|है|,24
08,B01,Matthew,|यीशु|ने|हाथ|बढ़ाकर|उसे|छुआ|और|कहा|मैं|चाहता|हूँ|तू|शुद्ध|हो|जा|और|वह|तुरन्त|कोढ़|से|शुद्ध|हो|गया|,25
08,B01,Matthew,|यीशु|ने|उससे|कहा|देख|किसी|से|न|कहना|परन्तु|जाकर|अपने|आपको|याजक|को|दिखा|और|जो|चढ़ावा|मूसा|ने|ठहराया|है|उसे|चढ़ा|ताकि|उनके|लिये|गवाही|हो|,32
08,B01,Matthew,|और|जब|वह|कफरनहूम|में|आया|तो|एक|सूबेदार|ने|उसके|पास|आकर|उससे|विनती|की|हे|प्रभु|मेरा|सेवक|घर|में|लकवे|का|मारा|बहुत|दुःखी|पड़ा|है|,31
08,B01,Matthew,|उसने|उससे|कहा|मैं|आकर|उसे|चंगा|करूँगा|,10
08,B01,Matthew,|सूबेदार|ने|उत्तर|दिया|हे|प्रभु|मैं|इस|योग्य|नहीं|कि|तू|मेरी|छत|के|तले|आए|पर|केवल|मुँह|से|कह|दे|तो|मेरा|सेवक|चंगा|हो|जाएगा|,31
08,B01,Matthew,|क्योंकि|मैं|भी|पराधीन|मनुष्य|हूँ|और|सिपाही|मेरे|हाथ|में|हैं|और|जब|एक|से|कहता|हूँ|जा|तो|वह|जाता|है|और|दूसरे|को|कि|आ|तो|वह|आता|है|और|अपने|दास|से|कहता|हूँ|कि|यह|कर|तो|वह|करता|है|,47
08,B01,Matthew,|यह|सुनकर|यीशु|ने|अचम्भा|किया|और|जो|उसके|पीछे|आ|रहे|थे|उनसे|कहा|मैं|तुम|से|सच|कहता|हूँ|कि|मैंने|इस्राएल|में|भी|ऐसा|विश्वास|नहीं|पाया|,32
08,B01,Matthew,|और|मैं|तुम|से|कहता|हूँ|कि|बहुत|सारे|पूर्व|और|पश्चिम|से|आकर|अब्राहम|और|इसहाक|और|याकूब|के|साथ|स्वर्ग|के|राज्य|में|बैठेंगे|,28
08,B01,Matthew,|परन्तु|राज्य|के|सन्तान|बाहर|अंधकार|में|डाल|दिए|जाएँगे|वहाँ|रोना|और|दाँतों|का|पीसना|होगा|,19
08,B01,Matthew,|और|यीशु|ने|सूबेदार|से|कहा|जा|जैसा|तेरा|विश्वास|है|वैसा|ही|तेरे|लिये|हो|,18
08,B01,Matthew,|और|उसका|सेवक|उसी|समय|चंगा|हो|गया|,10
08,B01,Matthew,|और|यीशु|ने|पतरस|के|घर|में|आकर|उसकी|सास|को|तेज|बुखार|में|पड़ा|देखा|,18
08,B01,Matthew,|उसने|उसका|हाथ|छुआ|और|उसका|ज्वर|उतर|गया|और|वह|उठकर|उसकी|सेवा|करने|लगी|,18
08,B01,Matthew,|जब|संध्या|हुई|तब|वे|उसके|पास|बहुत|से|लोगों|को|लाए|जिनमें|दुष्टात्माएँ|थीं|और|उसने|उन|आत्माओं|को|अपने|वचन|से|निकाल|दिया|और|सब|बीमारों|को|चंगा|किया|,33
08,B01,Matthew,|ताकि|जो|वचन|यशायाह|भविष्यद्वक्ता|के|द्वारा|कहा|गया|था|वह|पूरा|हो|उसने|आप|हमारी|दुर्बलताओं|को|ले|लिया|और|हमारी|बीमारियों|को|उठा|लिया|,28
08,B01,Matthew,|यीशु|ने|अपने|चारों|ओर|एक|बड़ी|भीड़|देखकर|झील|के|उस|पार|जाने|की|आज्ञा|दी|,19
08,B01,Matthew,|और|एक|शास्त्री|ने|पास|आकर|उससे|कहा|हे|गुरु|जहाँ|कहीं|तू|जाएगा|मैं|तेरे|पीछेपीछे|हो|लूँगा|,21
08,B01,Matthew,|यीशु|ने|उससे|कहा|लोमड़ियों|के|भट|और|आकाश|के|पक्षियों|के|बसेरे|होते|हैं|परन्तु|मनुष्य|के|पुत्र|के|लिये|सिर|धरने|की|भी|जगह|नहीं|है|,30
